Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayDescription,PlayStart
2023,Week 2,MON,09/18,Saints,Panthers,4TH QUARTER,5,NO,0,2,0,11 Yard Run,(1:15) (Shotgun) L.Young reported in as eligible.  T.Hill left guard to CAR 34 for 11 yards (Der.Brown).,1st & 10 at CAR 45
2023,Week 2,MON,09/18,Saints,Panthers,4TH QUARTER,5,NO,0,3,0,-2 Yard Run,(1:07) D.Carr kneels to CAR 36 for -2 yards.,1st & 10 at CAR 34
2023,Week 2,MON,09/18,Saints,Panthers,4TH QUARTER,5,NO,0,4,0,-1 Yard Run,(1:06) D.Carr kneels to CAR 37 for -1 yards.,2nd & 12 at CAR 36
2023,Week 2,MON,09/18,Saints,Panthers,4TH QUARTER,5,NO,0,5,0,-1 Yard Run,(:36) D.Carr kneels to CAR 38 for -1 yards.,3rd & 13 at CAR 37
2023,Week 2,MON,09/18,Browns,Steelers,1ST QUARTER,1,PIT,1,1,0,Kickoff,"C.Boswell kicks 65 yards from PIT 35 to end zone, Touchback.",Kickoff from PIT 35
2023,Week 2,MON,09/18,Browns,Steelers,1ST QUARTER,1,PIT,1,2,1,Touchdown Steelers,"(15:00) (Shotgun) D.Watson pass short left intended for H.Bryant INTERCEPTED by A.Highsmith (M.Fitzpatrick) at CLE 30. A.Highsmith for 30 yards, TOUCHDOWN.",1st & 10 at CLE 25
2023,Week 2,MON,09/18,Browns,Steelers,1ST QUARTER,2,CLE,1,1,0,Kickoff,"C.Boswell kicks 65 yards from PIT 35 to end zone, Touchback.",Kickoff from PIT 35
2023,Week 2,MON,09/18,Browns,Steelers,1ST QUARTER,2,CLE,1,2,0,3 Yard Run,(14:51) N.Chubb left guard to CLE 28 for 3 yards (C.Sullivan; C.Holcomb).,1st & 10 at CLE 25
2023,Week 2,MON,09/18,Browns,Steelers,1ST QUARTER,2,CLE,1,3,0,6 Yard Pass,(14:12) (Shotgun) D.Watson pass short left to E.Moore to CLE 34 for 6 yards (M.Fitzpatrick).,2nd & 7 at CLE 28
2023,Week 2,MON,09/18,Browns,Steelers,1ST QUARTER,2,CLE,1,4,0,5 Yard Pass,(13:34) (Shotgun) D.Watson pass short right to A.Cooper pushed ob at CLE 39 for 5 yards (C.Sullivan).,3rd & 1 at CLE 34
2023,Week 2,MON,09/18,Browns,Steelers,1ST QUARTER,2,CLE,1,5,0,6 Yard Run,(13:00) M.Dunn reported in as eligible.  N.Chubb left end to CLE 45 for 6 yards (A.Highsmith).,1st & 10 at CLE 39
2023,Week 2,MON,09/18,Browns,Steelers,1ST QUARTER,2,CLE,1,6,0,14 Yard Pass,(12:21) (Shotgun) D.Watson pass short right to Dav.Bell to PIT 41 for 14 yards (M.Fitzpatrick).,2nd & 4 at CLE 45
2023,Week 2,MON,09/18,Browns,Steelers,1ST QUARTER,2,CLE,1,7,0,7 Yard Pass,(11:42) (Shotgun) D.Watson pass short left to D.Peoples-Jones pushed ob at PIT 34 for 7 yards (M.Fitzpatrick).,1st & 10 at PIT 41
2023,Week 2,MON,09/18,Browns,Steelers,1ST QUARTER,2,CLE,1,8,0,7 Yard Run,(11:17) D.Watson scrambles left end pushed ob at PIT 27 for 7 yards (K.Alexander).,2nd & 3 at PIT 34
2023,Week 2,MON,09/18,Browns,Steelers,1ST QUARTER,2,CLE,1,9,0,3 Yard Run,"(10:40) (Shotgun) N.Chubb right guard to PIT 24 for 3 yards (D.Kazee, M.Golden).",1st & 10 at PIT 27
2023,Week 2,MON,09/18,Browns,Steelers,1ST QUARTER,2,CLE,1,10,0,-10 Yard Penalty,"(10:02) N.Chubb up the middle to PIT 17 for 7 yards (M.Golden).
PENALTY on CLE-D.Jones, Offensive Holding, 10 yards, enforced at PIT 24 - No Play.",2nd & 7 at PIT 24
2023,Week 2,MON,09/18,Browns,Steelers,1ST QUARTER,2,CLE,1,11,0,9 Yard Run,"(9:35) (Shotgun) N.Chubb right guard to PIT 25 for 9 yards (D.Kazee, C.Holcomb).",2nd & 17 at PIT 34
2023,Week 2,MON,09/18,Browns,Steelers,1ST QUARTER,2,CLE,1,12,0,Pass Incomplete,(8:55) (Shotgun) D.Watson pass incomplete short right to E.Moore (J.Porter).,3rd & 8 at PIT 25
2023,Week 2,MON,09/18,Browns,Steelers,1ST QUARTER,2,CLE,1,13,1,Field Goal,"(8:50) D.Hopkins 43 yard field goal is GOOD, Center-C.Hughlett, Holder-C.Bojorquez.",4th & 8 at PIT 25
2023,Week 2,MON,09/18,Browns,Steelers,1ST QUARTER,3,PIT,0,1,0,Kickoff,D.Hopkins kicks 56 yards from CLE 35 to PIT 9. G.Olszewski ran ob at PIT 9 for no gain.,Kickoff from CLE 35
2023,Week 2,MON,09/18,Browns,Steelers,1ST QUARTER,3,PIT,0,2,0,7 Yard Pass,(8:46) (Shotgun) K.Pickett pass short right to A.Robinson ran ob at PIT 16 for 7 yards.,1st & 10 at PIT 9
2023,Week 2,MON,09/18,Browns,Steelers,1ST QUARTER,3,PIT,0,3,0,Pass Incomplete,(8:16) (Shotgun) K.Pickett pass incomplete short middle to A.Robinson (D.Ward).,2nd & 3 at PIT 16
2023,Week 2,MON,09/18,Browns,Steelers,1ST QUARTER,3,PIT,0,4,0,Interception,(8:12) (Shotgun) K.Pickett pass short left intended for G.Pickens INTERCEPTED by G.Delpit at PIT 19. G.Delpit to PIT 19 for no gain (C.Austin).,3rd & 3 at PIT 16
2023,Week 2,MON,09/18,Browns,Steelers,1ST QUARTER,4,CLE,0,1,0,-7 Yard Sack,(8:07) (Shotgun) D.Watson sacked at PIT 26 for -7 yards (L.Ogunjobi).,1st & 10 at PIT 19
2023,Week 2,MON,09/18,Browns,Steelers,1ST QUARTER,4,CLE,0,2,0,1 Yard Pass,"(7:28) (Shotgun) D.Watson pass short middle to D.Njoku to PIT 25 for 1 yard (M.Fitzpatrick, C.Sullivan).",2nd & 17 at PIT 26
2023,Week 2,MON,09/18,Browns,Steelers,1ST QUARTER,4,CLE,0,3,0,Pass Incomplete,(6:47) (Shotgun) D.Watson pass incomplete short left to E.Moore [L.Ogunjobi].,3rd & 16 at PIT 25
2023,Week 2,MON,09/18,Browns,Steelers,1ST QUARTER,4,CLE,0,4,0,Field Goal No Good,"(6:42) D.Hopkins 43 yard field goal is No Good, Wide Left, Center-C.Hughlett, Holder-C.Bojorquez.",4th & 16 at PIT 25
2023,Week 2,MON,09/18,Browns,Steelers,1ST QUARTER,5,PIT,0,1,0,-3 Yard Run,(6:38) (Shotgun) N.Harris right end to PIT 30 for -3 yards (J.Owusu-Koramoah).,1st & 10 at PIT 33
2023,Week 2,MON,09/18,Browns,Steelers,1ST QUARTER,5,PIT,0,2,0,Run for No Gain,(6:04) N.Harris left end to PIT 30 for no gain (G.Newsome).,2nd & 13 at PIT 30
2023,Week 2,MON,09/18,Browns,Steelers,1ST QUARTER,5,PIT,0,3,0,-5 Yard Penalty,"(5:23) (Shotgun) PENALTY on PIT-C.Okorafor, False Start, 5 yards, enforced at PIT 30 - No Play.",3rd & 13 at PIT 30
2023,Week 2,MON,09/18,Browns,Steelers,1ST QUARTER,5,PIT,0,4,0,15 Yard Pass,"(5:08) (Shotgun) K.Pickett pass short right to J.Warren to PIT 40 for 15 yards (D.Ward, J.Thornhill).",3rd & 18 at PIT 25
2023,Week 2,MON,09/18,Browns,Steelers,1ST QUARTER,5,PIT,0,5,0,Punt,"(4:25) P.Harvin punts 55 yards to CLE 5, Center-C.Kuntz, downed by PIT-J.Pierre.",4th & 3 at PIT 40
2023,Week 2,MON,09/18,Browns,Steelers,1ST QUARTER,6,CLE,0,1,0,7 Yard Run,"(4:14) N.Chubb right guard to CLE 12 for 7 yards (P.Peterson, K.Benton).",1st & 10 at CLE 5
2023,Week 2,MON,09/18,Browns,Steelers,1ST QUARTER,6,CLE,0,2,0,-1 Yard Run,(3:35) N.Chubb right guard to CLE 11 for -1 yards (T.Watt).,2nd & 3 at CLE 12
2023,Week 2,MON,09/18,Browns,Steelers,1ST QUARTER,6,CLE,0,3,0,17 Yard Pass,"(2:56) (Shotgun) D.Watson pass deep right to A.Cooper to CLE 28 for 17 yards (P.Peterson).
Penalty on PIT-P.Peterson, Defensive Pass Interference, declined.",3rd & 4 at CLE 11
2023,Week 2,MON,09/18,Browns,Steelers,1ST QUARTER,6,CLE,0,4,0,20 Yard Run,(2:41) (Shotgun) N.Chubb up the middle to CLE 48 for 20 yards (D.Kazee).,1st & 10 at CLE 28
